subSubName,mainMenuName,title,url,price,description
"област Велико Търново",Работа,"Търси социален работник",https://www.alo.bg/9116494,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 2635-6003 - Социален работник Основни .."
"област Велико Търново",Работа,"Търси трудотерапевт",https://www.alo.bg/9116483,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 5329-1008 - Трудотерапевт Основни отго.."
"област Велико Търново",Работа,"Търси рехабилитатор",https://www.alo.bg/9116462,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 2264-5001 - Рехабилитатор Основни отго.."
"област Велико Търново",Работа,"Търси психолог",https://www.alo.bg/9116435,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 2634-6001 - Психолог Основни отговорно.."
"област Велико Търново",Работа,"Търси медицинска сестра",https://www.alo.bg/9116433,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 2221-6001 - Медицинска сестра Основни .."
"област Велико Търново",Работа,"Търси социален работник",https://www.alo.bg/9116430,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 2635-6003 - Социален работник Основни .."
"област Велико Търново",Работа,"Търси трудотерапевт",https://www.alo.bg/9116415,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 5329-1008 - Трудотерапевт Основни отго.."
"област Велико Търново",Работа,"Търси медицинска сестра",https://www.alo.bg/9116409,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 2221-6001 - Медицинска сестра Основни .."
"област Велико Търново",Работа,"Търси обслужващ работник, промишлено производство",https://www.alo.bg/9116399,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 9329-0017 - Обслужващ работник, промишлено произво.."
"област Велико Търново",Работа,"Търси оператор, парна турбина",https://www.alo.bg/9116380,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 3131-3010 - Оператор, парна турбина Основни отгов.."
"област Велико Търново",Работа,"Търси машинист, пътно-строителни машини",https://www.alo.bg/9116373,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 8342-2007 - Машинист, пътно-строителни машини Осн.."
"област Велико Търново",Работа,"Търси медицинска сестра",https://www.alo.bg/9114187,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 2221-6001 - Медицинска сестра Основни .."
"област Велико Търново",Работа,"Търси медицинска сестра",https://www.alo.bg/9114180,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Златарица, обл. Велико Търново Наименование на длъжността: 2221-6001 - Медицинска сестра Основни .."
"област Велико Търново",Работа,"Търси продавач-консултант",https://www.alo.bg/9114135,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 5223-2001 - Продавач-консултант Основн.."
"област Велико Търново",Работа,"Търси шофьор, тежкотоварен автомобил",https://www.alo.bg/9114086,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 8332-2009 - Шофьор, тежкотоварен автомо.."
"област Велико Търново",Работа,"Търси технически сътрудник",https://www.alo.bg/9114083,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 4110-2005 - Технически сътрудник Основ.."
"област Велико Търново",Работа,"Търси заварчик",https://www.alo.bg/9114076,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 7212-1001 - Заварчик Основни отговорно.."
"област Велико Търново",Работа,"Търси общ работник",https://www.alo.bg/9114067,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 9622-0001 - Общ работник Основн.."
"област Велико Търново",Работа,"Търси машинист транспортни съоръжения",https://www.alo.bg/9021845,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 8171-2003 - Машинист транспортни съоръжения Основ.."
"област Велико Търново",Работа,"Търси опаковач",https://www.alo.bg/9016950,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 9321-0006 - Опаковач Основни отговорно.."
"област Велико Търново",Работа,"Търси продавач-консултант",https://www.alo.bg/9010256,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 5223-2001 - Продавач-консултант Основн.."
"област Велико Търново",Работа,"Търси водач, мотокар",https://www.alo.bg/8996529,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 8344-2004 - Водач, мотокар Основни отг.."
"област Велико Търново",Работа,"Търси електротехник, промишлено предприятие",https://www.alo.bg/8996484,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 7411-2003 - Електротехник, промишлено п.."
"област Велико Търново",Работа,"Търси оператор, производствена линия",https://www.alo.bg/9109412,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8212-2022 - Оператор, производстве.."
"област Велико Търново",Работа,"Търси санитар",https://www.alo.bg/9109390,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 5321-1002 - Санитар Основни отговорности: Обслужв.."
"област Велико Търново",Работа,"Търси личен асистент",https://www.alo.bg/9109299,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5322-1002 - Личен асистент Основни отгово.."
"област Велико Търново",Работа,"Шофьори за бусчета до 3,5т с опит в международния транспорт",https://www.alo.bg/8033134,,"Фирма ЕТ”Шанс - Милко Байчев” - предлага свободна позиция за шофьор с B категория с опит. Престой 30 дни в Европа. Заплащане 60 евро на ден."
"област Велико Търново",Работа,"Търси оператор, оборудване за приготвяне на малц",https://www.alo.bg/9091691,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8160-2066 - Оператор, оборудване з.."
"област Велико Търново",Работа,"Търси шофьор, товарен автомобил",https://www.alo.bg/9105144,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 8332-2010 - Шофьор, товарен автомобил Основни отг.."
"област Велико Търново",Работа,"Търси автомонтьор",https://www.alo.bg/9105082,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 7231-2001 - Автомонтьор Основни отговорности: Пра.."
"област Велико Търново",Работа,"Търси машинен оператор, монтажен конвейер",https://www.alo.bg/9098640,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 8211-2002 - Машинен оператор, монтажен .."
"област Велико Търново",Работа,"Търси сътрудник, социални дейности",https://www.alo.bg/9098546,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 3412-3006 - Сътрудник, социални де.."
"област Велико Търново",Работа,"Търси спедитор",https://www.alo.bg/9098544,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 3331-3006 - Спедитор Основни отго.."
"област Велико Търново",Работа,"Търси сервитьор",https://www.alo.bg/9098543,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5131-2004 - Сервитьор Основни отг.."
"област Велико Търново",Работа,"Търси пазач-портиер",https://www.alo.bg/9098534,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 5414-0015 - Пазач-портиер Основ.."
"област Велико Търново",Работа,"Търси мияч, превозни средства (ръчно)",https://www.alo.bg/9098525,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 9122-0001 - Мияч, превозни средств.."
"област Велико Търново",Работа,"Търси охранител",https://www.alo.bg/9098524,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5414-1007 - Охранител Основни отг.."
"област Велико Търново",Работа,"Търси готвач",https://www.alo.bg/9098523,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5120-2001 - Готвач Основни отгово.."
"област Велико Търново",Работа,"Търси обслужващ, бензиностанция/газостанция",https://www.alo.bg/9095916,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5245-0001 - Обслужващ, бензиностан.."
"област Велико Търново",Работа,"Търси автомонтьор",https://www.alo.bg/9095915,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7231-2001 - Автомонтьор Основни о.."
"област Велико Търново",Работа,"Търси кондуктор",https://www.alo.bg/9095914,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5112-1001 - Кондуктор Основни отг.."
"област Велико Търново",Работа,"Търси работник, поддръжка на сгради",https://www.alo.bg/9095899,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7119-2016 - Работник, поддръжка на.."
"област Велико Търново",Работа,"Търси шофьор, автобус",https://www.alo.bg/9095866,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8331-2002 - Шофьор, автобус Основ.."
"област Велико Търново",Работа,"Търси изпитател, хидравлично налягане",https://www.alo.bg/9095732,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7233-2002 - Изпитател, хидравлично.."
"област Велико Търново",Работа,"Търси техник, механик",https://www.alo.bg/9095728,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 3115-3004 - Техник, механик Основ.."
"област Велико Търново",Работа,"Търси електротехник, промишлено предприятие",https://www.alo.bg/9095726,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7411-2003 - Електротехник, промишл.."
"област Велико Търново",Работа,"Търси машинен оператор, кроене",https://www.alo.bg/9095718,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8153-2001 - Машинен оператор, крое.."
"област Велико Търново",Работа,"Търси машинен оператор, шиене",https://www.alo.bg/9095714,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8153-2004 - Машинен оператор, шиен.."
"област Велико Търново",Работа,"Търси оператор, сигурност",https://www.alo.bg/9095712,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5414-3013 - Оператор, сигурност О.."
"област Велико Търново",Работа,"Търси водач, мотокар",https://www.alo.bg/9095710,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8344-2004 - Водач, мотокар Основн.."
"област Велико Търново",Работа,"Търси сервитьор",https://www.alo.bg/9091694,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5131-2004 - Сервитьор Основни отг.."
"област Велико Търново",Работа,"Търси шофьор, лек автомобил до 9 места",https://www.alo.bg/9091693,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8322-2002 - Шофьор, лек автомобил .."
"област Велико Търново",Работа,"Търси готвач",https://www.alo.bg/9091692,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5120-2001 - Готвач Основни отгово.."
"област Велико Търново",Работа,"Търси камериер/камериерка",https://www.alo.bg/9091690,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5162-1001 - Камериер/камериерка О.."
"област Велико Търново",Работа,"Търси пиколо",https://www.alo.bg/9091689,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5151-1002 - Пиколо Основни отгово.."
"област Велико Търново",Работа,"Търси огняр",https://www.alo.bg/9091687,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8182-2004 - Огняр Основни отговор.."
"област Велико Търново",Работа,"Търси работник по ремонт на въоръжението",https://www.alo.bg/9091686,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7549-2020 - Работник по ремонт на .."
"област Велико Търново",Работа,"Търси бояджия, промишлени изделия",https://www.alo.bg/9091685,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7132-1003 - Бояджия, промишлени из.."
"област Велико Търново",Работа,"Търси администратор, хотел",https://www.alo.bg/9091684,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 4224-3002 - Администратор, хотел .."
"област Велико Търново",Работа,"Търси експерт, търговия",https://www.alo.bg/9091683,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 2421-6006 - Експерт, търговия Осн.."
"област Велико Търново",Работа,"Търси автомонтьор",https://www.alo.bg/9091682,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7231-2001 - Автомонтьор Основни о.."
"област Велико Търново",Работа,"Търси шофьор, товарен автомобил (международни превози)",https://www.alo.bg/9091680,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8332-2006 - Шофьор, товарен автомо.."
"област Велико Търново",Работа,"Търси обслужващ, бензиностанция/газостанция",https://www.alo.bg/9091679,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5245-0001 - Обслужващ, бензиностан.."
"област Велико Търново",Работа,"Търси машинен оператор, производство на шоколад и шоколадови изделия",https://www.alo.bg/9091678,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8160-2033 - Машинен оператор, прои.."
"област Велико Търново",Работа,"Търси общ работник",https://www.alo.bg/9091677,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 9622-0001 - Общ работник Основни .."
"област Велико Търново",Работа,"Търси продавач-консултант",https://www.alo.bg/9091676,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5223-2001 - Продавач-консултант О.."
"област Велико Търново",Работа,"Търси склададжия",https://www.alo.bg/9091675,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 4321-2014 - Склададжия Основни от.."
"област Велико Търново",Работа,"Търси техник, механик",https://www.alo.bg/9091674,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 3115-3004 - Техник, механик Основ.."
"област Велико Търново",Работа,"Търси геодезист",https://www.alo.bg/9091673,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 2165-6001 - Геодезист Основни отг.."
"област Велико Търново",Работа,"Търси електромонтьор",https://www.alo.bg/9091672,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7412-2009 - Електромонтьор Основн.."
"област Велико Търново",Работа,"Търси заварчик",https://www.alo.bg/9091671,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7212-1001 - Заварчик Основни отго.."
"област Велико Търново",Работа,"Търси автомонтьор",https://www.alo.bg/9091670,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7231-2001 - Автомонтьор Основни о.."
"област Велико Търново",Работа,"Търси техник, механик",https://www.alo.bg/9091669,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 3115-3004 - Техник, механик Основ.."
"област Велико Търново",Работа,"Търси работник, полагане на пътни настилки",https://www.alo.bg/9091668,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7119-2013 - Работник, полагане на .."
"област Велико Търново",Работа,"Търси работник, сладкарско производство",https://www.alo.bg/9091667,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7512-1021 - Работник, сладкарско п.."
"област Велико Търново",Работа,"Търси пакетировач",https://www.alo.bg/9091666,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 9321-0001 - Пакетировач Основни о.."
"област Велико Търново",Работа,"Търси шофьор, тежкотоварен автомобил - 12 и повече тона",https://www.alo.bg/9091665,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8332-2005 - Шофьор, тежкотоварен а.."
"област Велико Търново",Работа,"Търси машинист, пътно-строителни машини",https://www.alo.bg/9091664,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8342-2007 - Машинист, пътно-строит.."
"област Велико Търново",Работа,"Търси обслужващ работник, промишлено производство",https://www.alo.bg/9091663,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 9329-0017 - Обслужващ работник, пр.."
"област Велико Търново",Работа,"Търси работник, сладкарско производство",https://www.alo.bg/9091661,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7512-1021 - Работник, сладкарско п.."
"област Велико Търново",Работа,"Търси машинен оператор",https://www.alo.bg/9091660,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 8189-2022 - Машинен оператор Осно.."
"област Велико Търново",Работа,"Търси продавач-консултант",https://www.alo.bg/9091612,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 5223-2001 - Продавач-консултант Основн.."
"област Велико Търново",Работа,"Търси птицевъд",https://www.alo.bg/9087430,,"Публикувано от ”Бюро по труда”: [ ДБТ - Павликени ] Място на работата: Насeлено място към общ. Павликени, обл. Велико Търново Наименование на длъжността: 6122-1006 - Птицевъд Основни отговорности: .."
"област Велико Търново",Работа,"Търси продавач-консултант",https://www.alo.bg/9087284,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 5223-2001 - Продавач-консултант Основни отговорно.."
"област Велико Търново",Работа,"Търси работник, сглобяване на детайли",https://www.alo.bg/9087223,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Свищов, обл. Велико Търново Наименование на длъжността: 9329-0008 - Работник, сглобяване на детайли Основ.."
"област Велико Търново",Работа,"Търси чистач/ хигиенист",https://www.alo.bg/9085056,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 9112-0004 - Чистач/ Хигиенист Осн.."
"област Велико Търново",Работа,"Кравеферма за мляко",https://www.alo.bg/9082934,,"Доене на крави централен млекопровод"
"област Велико Търново",Работа,"Търси шивач",https://www.alo.bg/9082647,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 7533-1014 - Шивач Основни отговор.."
"област Велико Търново",Работа,"Търси машинен оператор, металообработващи машини",https://www.alo.bg/9082629,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 7223-2019 - Машинен оператор, металообр.."
"област Велико Търново",Работа,"Търси кредитен администратор",https://www.alo.bg/9078343,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Стражица, обл. Велико Търново Наименование на длъжността: 3312-3003 - Кредитен администратор Осн.."
"област Велико Търново",Работа,"Търси чистач/ хигиенист",https://www.alo.bg/9076325,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Лясковец, обл. Велико Търново Наименование на длъжността: 9112-0004 - Чистач/ Хигиенист Основни .."
"област Велико Търново",Работа,"Търси работник, сладкарско производство",https://www.alo.bg/9073567,,"Публикувано от ”Бюро по труда”: [ ДБТ - Свищов ] Място на работата: Насeлено място към общ. Полски Тръмбеш, обл. Велико Търново Наименование на длъжността: 7512-1021 - Работник, сладкарско производс.."
"област Велико Търново",Работа,"Търси обслужващ, магазин",https://www.alo.bg/9073435,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5249-0001 - Обслужващ, магазин Ос.."
"област Велико Търново",Работа,"Търси медицинска сестра",https://www.alo.bg/9071366,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 2221-6001 - Медицинска сестра Осн.."
"област Велико Търново",Работа,"Търси готвач",https://www.alo.bg/9071365,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5120-2001 - Готвач Основни отгово.."
"област Велико Търново",Работа,"Търси помощник-готвач",https://www.alo.bg/9071362,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5120-2003 - Помощник-готвач Основ.."
"област Велико Търново",Работа,"Търси социален работник",https://www.alo.bg/9071241,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 2635-6003 - Социален работник Осн.."
"област Велико Търново",Работа,"Търси санитар",https://www.alo.bg/9071211,,"Публикувано от ”Бюро по труда”: [ ДБТ - Велико Търново ] Място на работата: Насeлено място към общ. Велико Търново, обл. Велико Търново Наименование на длъжността: 5321-1002 - Санитар Основни отгов.."
"област Велико Търново",Работа,"Търси монтажник",https://www.alo.bg/9064695,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 7322-2006 - Монтажник Основни о.."
"област Велико Търново",Работа,"Търси механик поддържащ електронна апаратура",https://www.alo.bg/9064694,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 7421-2014 - Механик поддържащ ел.."
"област Велико Търново",Работа,"Търси електрончик",https://www.alo.bg/9064693,,"Публикувано от ”Бюро по труда”: [ ДБТ - Горна Оряховица ] Място на работата: Насeлено място към общ. Горна Оряховица, обл. Велико Търново Наименование на длъжността: 7421-2002 - Електрончик Основни.."
